DATASET_GRADIENT
#In gradient datasets, each ID is associated to a single numeric value which is converted to a colored box based on the gradient defined.

#lines starting with a hash are comments and ignored during parsing

#=================================================================#
#                    MANDATORY SETTINGS                           #
#=================================================================#
#select the separator which is used to delimit the data below (TAB,SPACE or COMMA).This separator must be used throught this file.
SEPARATOR TAB
#SEPARATOR SPACE
#SEPARATOR COMMA

#label is used in the legend table (can be changed later)
DATASET_LABEL	AMG
PN7RD_k141_544359	0
PN8RR_k141_774719	0
PN12RE_k141_1239823	0
PN12RJ_k141_1879776	0
PN13RI_k141_1635541	0
PN15RB_k141_876305	0
PN16RE_k141_1662166	0
PN16RR_k141_1032562_1	0
PN1CG_k141_741793	0
PN1RE_k141_1324616	0
PN3LB_k141_641145	0
PN4RE_k141_1514385	0
PN4RH_k141_581717	0
PN16RO_k141_1285268	0
PN8RB_k141_179054	0
PN1RK_k141_2873625	0
PN13RI_k141_1688890	0
PN7RQ_k141_49590	0
PN14RE_k141_192792	0
PN8RH_k141_27209	0
PN14RK_k141_1291881	0
PN1RA_k141_1568182_1	0
PN5LG_k141_657097_1	0
PN12RH_k141_1027571	0
PN13RQ_k141_2216408	0
PN13RT_k141_559609	0
PN14RO_k141_442768	0
PN15RC_k141_795150	0
PN16RE_k141_53512	0
PN16RJ_k141_969914	0
PN1CD_k141_20943	0
PN1JE_k141_186301	0
PN1LI_k141_1145864	0
PN1RA_k141_3469210_1	0
PN1RI_k141_604014	0
PN1RJ_k141_1761560	0
PN2CG_k141_2139578	0
PN2CJ_k141_1580689	0
PN3LE_k141_2046092	0
PN3RC_k141_1393931	0
PN3RG_k141_2159572	0
PN5LF_k141_527213	0
PN5LG_k141_249286	0
PN7RG_k141_78444_1	0
PN7RM_k141_545628	0
PN7RO_k141_1253460	0
PN7RO_k141_1457201	0
PN8RQ_k141_368025	0
PN1RL_k141_1467362	0
PN8RM_k141_32138	0
PN8RK_k141_1176527	0
PN5RH_k141_149101_1	0
PN2RI_k141_827204	0
PN1RL_k141_1361634	0
PN10RG_k141_343386	0
PN10RI_k141_814912	0
PN10RK_k141_946139	0
PN10RM_k141_758962_1	0
PN10RQ_k141_1732827	0
PN10RT_k141_1566078_1	0
PN10RT_k141_627842	0
PN11RI_k141_1174840_1	0
PN12RA_k141_1267576_1	0
PN12RD_k141_578177	0
PN12RD_k141_908083	0
PN13RD_k141_825431	0
PN13RO_k141_844036	0
PN13RP_k141_1012584	0
PN13RP_k141_1994747	0
PN13RT_k141_1345590	0
PN13RU_k141_1641138	0
PN14RD_k141_559456	0
PN14RI_k141_635347	0
PN14RJ_k141_178742_1	0
PN14RM_k141_145001	0
PN14RQ_k141_588916	0
PN14RQ_k141_814726	0
PN14RQ_k141_907102	0
PN15RI_k141_209528	0
PN15RJ_k141_1041068	0
PN15RK_k141_45472	0
PN16RE_k141_1616396	0
PN16RG_k141_440437_1	0
PN16RR_k141_153151	0
PN16RR_k141_174243	0
PN1CA_k141_880260	0
PN1CL_k141_1114904	0
PN1DL_k141_177306	0
PN1JE_k141_264971	0
PN1LG_k141_213698	0
PN1LG_k141_22600	0
PN1LJ_k141_745768	0
PN1RB_k141_560292	0
PN1RF_k141_244601	0
PN1RH_k141_1146891	0
PN1RH_k141_2974811	0
PN1RI_k141_1291809	0
PN1RI_k141_1657877	0
PN1RK_k141_1956812	0
PN1RK_k141_3062599	0
PN2CC_k141_473696	0
PN2CG_k141_65677	0
PN2LB_k141_1530478	0
PN2LD_k141_829866	0
PN2RA_k141_1476851	0
PN2RF_k141_2680614	0
PN3CB_k141_1170767	0
PN3CF_k141_1443213	0
PN3JG_k141_156626	0
PN3LA_k141_341367	0
PN3LA_k141_976335	0
PN3RB_k141_1557620	0
PN4RB_k141_1017248	0
PN4RD_k141_920750_1	0
PN4RE_k141_64098	0
PN5RC_k141_446336	0
PN5RH_k141_439104_fragment_1	0
PN7RE_k141_353624	0
PN7RF_k141_311617	0
PN7RI_k141_1461684	0
PN7RM_k141_1498589	0
PN7RN_k141_138511	0
PN7RQ_k141_1565900_1	0
PN7RV_k141_88131	0
PN8RC_k141_43768	0
PN8RE_k141_826452	0
PN8RF_k141_527455	0
PN8RO_k141_784227	0
PN8RS_k141_318943	0
PN3RA_k141_626468_1	0
PN16RH_k141_172066	0
PN8RB_k141_1260078	0
PN10RA_k141_1484025	0
PN14RO_k141_1370082_1	0
PN7RI_k141_1272830	0
PN1CJ_k141_312228_1	0
PN6RL_k141_1908745	0
PN13RK_k141_1649131	0
PN12RE_k141_632466	0
PN8RH_k141_47481	0
PN1RE_k141_1501340	0
PN1RE_k141_128865	0
PN14RJ_k141_539955	0
PN11RO_k141_572382_1	0
PN13RQ_k141_1146134	0
PN5CC_k141_429770_1	0
PN13RT_k141_472063	0
PN6RP_k141_1133524	0
PN1RH_k141_1726861	0
PN14RB_k141_1425372	0
PN14RI_k141_2278295	0
PN8RS_k141_543417	0
PN10RP_k141_498479	0
PN13RI_k141_1211086	0
PN15RI_k141_265793	0
PN14RP_k141_267546	0
PN1CG_k141_598443	0
PN6RQ_k141_262381	0
PN7RL_k141_754148	0
PN1RL_k141_1851892	0
PN3DG_k141_423457	0
PN1GE_k141_333382	0
PN3GF_k141_339617	0
PN16RQ_k141_680520	0
PN4RG_k141_1577665	0
PN7RL_k141_1329037	0
PN14RH_k141_453802	0
PN16RE_k141_425968	0
PN16RR_k141_1208072	0
PN1RD_k141_869723	0
PN2RG_k141_519074	0
PN3DG_k141_169811	0
J387_NODE_3_1	0
J387_NODE_6_1	0
J387_NODE_6_2	0
J410_NODE_23_1	0
J941_NODE_6_1	0
PN10RA_k141_1284911	0
PN10RB_k141_341402	0
PN10RH_k141_514038	0
PN10RP_k141_1067154	0
PN10RR_k141_1453844_1	0
PN10RR_k141_1986018	0
PN11RG_k141_1695438_1	0
PN11RG_k141_2197247_1	0
PN11RO_k141_1995310	0
PN12RB_k141_1416076	0
PN12RC_k141_829982	0
PN13RG_k141_129501	0
PN14RR_k141_776360	0
PN15RE_k141_184213	0
PN16RA_k141_96626	0
PN16RO_k141_1790240	0
PN16RV_k141_1016954	0
PN1LI_k141_600010	0
PN1RC_k141_3063939	0
PN1RH_k141_1265868	0
PN1RJ_k141_779046	0
PN1RL_k141_2085041	0
PN2CI_k141_2841188	0
PN2CJ_k141_2206770	0
PN2CJ_k141_369982	0
PN2JD_k141_466185	0
PN2LF_k141_428003	0
PN2RG_k141_1064072	0
PN3CD_k141_427670	0
PN3CD_k141_453478	0
PN3CF_k141_1207051	0
PN3DG_k141_16222	0
PN3IE_k141_7800	0
PN3JF_k141_113763	0
PN3LA_k141_555118	0
PN3LA_k141_75698	0
PN3LD_k141_1466147	0
PN3LE_k141_1513423	0
PN3LF_k141_1572123	0
PN3LH_k141_515555	0
PN4RA_k141_789852	0
PN4RC_k141_147302	0
PN4RH_k141_1234054	0
PN5IA_k141_113461	0
PN5IA_k141_273294	0
PN5ID_k141_44018	0
PN5JC_k141_56590	0
PN5RF_k141_153464_1	0
PN6RA_k141_420461	0
PN6RB_k141_976634	0
PN7RK_k141_1126754	0
PN7RL_k141_1035018	0
PN7RU_k141_1418792	0
PN8RA_k141_174175	0
PN8RE_k141_656985	0
PN8RS_k141_903955	0
PN9RB_k141_1553387_1	0
PN9RB_k141_818324_1	0
PN16RJ_k141_499423	0
PN6RF_k141_1411946	0
PN5CC_k141_291263	0
PN13RS_k141_226756	0
PN15RE_k141_903256	0
H139_NODE_1_1	0
H139_NODE_8_1	0
PN13RN_k141_1628572	0
PN13RS_k141_1261307	0
PN14RC_k141_751161	0
PN1ID_k141_47274	0
PN1JE_k141_81247	0
PN3CB_k141_2274868	0
PN3GB_k141_280261	0
PN3JF_k141_509063	0
PN4RE_k141_1107711	0
PN5IE_k141_251984	0
PN15RK_k141_954297	0
PN8RM_k141_1301100	0
PN1CH_k141_1773662	0
PN16RL_k141_1294275	0
PN1RL_k141_2027325	0
PN3CA_k141_943763	0
PN3RA_k141_1288451	0
PN5LA_k141_358361	0
PN10RO_k141_29645_1	0
PN12RD_k141_757078	0
PN16RF_k141_1498987	0
PN1CG_k141_560729	0
PN2RJ_k141_1409440	0
PN5CA_k141_665320_1	0
PN5LA_k141_143549	0
PN5RE_k141_85877_1	0
PN9RD_k141_1270114	0
PN9RG_k141_1747395	0
PN16RK_k141_2225867	0
PN5RC_k141_121771_1	0
PN5RE_k141_265903_1	0
PN1GH_k141_176428	0
PN1GH_k141_95236	0
PN1GL_k141_76526	0
PN3DG_k141_312326	0
PN3GD_k141_1036374	0
PN5CA_k141_699432_1	0
PN5RC_k141_46791_1	0
PN8RF_k141_713506_1	0
PN10RR_k141_1321414	0
PN16RN_k141_1813443	0
PN13RB_k141_2096191	0
PN13RT_k141_538000	0
PN1RI_k141_50726	0
PN3CC_k141_1214130	0
CH31_NODE_26_1	0
H118_NODE_35_1	0
J1005_NODE_3_1	0
J1395_NODE_1_1	0
J1395_NODE_7_1	0
J2-2_NODE_10_1	0
J2-2_NODE_6_1	0
J2-2_NODE_9_1	0
J267_NODE_1_1	0
J267_NODE_3_1	0
J352_NODE_3_1	0
J4_NODE_11_1	0
J4_NODE_30_1	0
J455_NODE_24_1	0
J621_NODE_13_1	0
J648_NODE_35_1	0
J648_NODE_6_1	0
J917_NODE_11_1	0
PN11RD_k141_1933372	0
PN11RG_k141_301602	0
PN11RK_k141_12444	0
PN11RK_k141_624990	0
PN11RO_k141_1968756_1	0
PN11RO_k141_2183258_1	0
PN12RC_k141_1064319_1	0
PN13RO_k141_735533_1	0
PN16RJ_k141_479347	0
PN16RS_k141_213519	0
PN2DB_k141_12658	0
PN2DG_k141_3664	0
PN2IC_k141_28747	0
PN2ID_k141_15155	0
PN2IE_k141_47393_1	0
PN2JC_k141_59743_1	0
PN2JC_k141_94796_1	0
PN2JG_k141_75029	0
PN3LG_k141_1303050_1	0
PN3LG_k141_1318473_1	0
PN3LG_k141_1421852_1	0
PN4RF_k141_944856	0
PN7RD_k141_256154_1	0
PN7RS_k141_366636_1	0
PN8RK_k141_452516	0
PN8RM_k141_480008	0
PN9RB_k141_976188	0
R25_NODE_3_1	0
PN1RG_k141_132395	0
PN1RI_k141_110696_1	0
PN13RN_k141_760966_1	0
PN2JD_k141_227796	0
PN2DB_k141_55403	0
PN7RM_k141_704213	0
PN1RG_k141_242199_1	0
PN1RE_k141_508243_1	0
PN8RP_k141_34486	0
PN13RO_k141_831838_1	0
J455_NODE_1_1	0
PN2JB_k141_15604	0
PN1RE_k141_1450261_1_fragment_2	0
PN11RD_k141_490270_1	0
J136_NODE_3_1	0
J136_NODE_42	0
J455_NODE_20_1	0
CH32_NODE_20	0
H51_NODE_3_1	0
H51_NODE_5_1	0
J1001_NODE_3	0
J341_NODE_26_1	0
J341_NODE_37_1	0
J341_NODE_4_1	0
J341_NODE_49	0
J355_NODE_7_1	0
J935_NODE_1_1	0
K256_NODE_11_1	0
PN13RT_k141_960302	0
PN16RJ_k141_1685719	0
PN16RV_k141_1490540_1	0
PN7RS_k141_1264267	0
R106_NODE_7_1	0
H58_NODE_1	0
PN12RF_k141_375331	0
PN13RL_k141_894047	0
PN13RT_k141_1435465	0
PN15RL_k141_487197	0
PN16RC_k141_127089	0
PN16RN_k141_1118934_1	0
PN16RR_k141_1219949	0
PN1RA_k141_3188773	0
PN1RC_k141_3544079	0
PN2RC_k141_736386_1	0
PN3CB_k141_1828410	0
PN3CC_k141_2795435	0
PN3CC_k141_281015	0
PN3DG_k141_214365	0
PN3LC_k141_2408466	0
PN5CB_k141_694976	0
PN5CC_k141_345723	0
PN5CF_k141_103124	0
PN5CG_k141_517683	0
PN5LC_k141_309731	0
PN5LG_k141_390291	0
PN5LH_k141_462166	0
PN5RE_k141_641551	0
PN6RJ_k141_804144	0
PN6RL_k141_1865243	0
PN6RT_k141_1504231	0
PN7RA_k141_649777	0
PN8RK_k141_224692	0
PN1RK_k141_793089	0
PN10RC_k141_1919940	0
PN1LF_k141_845170	0
PN8RE_k141_162458	0
PN8RM_k141_1480425	0
PN8RJ_k141_1190727	0
PN3JG_k141_162283	0
PN1CI_k141_865471	0
PN1LJ_k141_560155_1	0
PN2CG_k141_2139584	0
PN2LB_k141_1459870	0
PN3CF_k141_574060	0
PN3RF_k141_1802417	0
PN7RC_k141_2002950	0
PN1CK_k141_976177	0
PN12RD_k141_1604360	0
PN14RG_k141_131567	0
PN15RI_k141_1129580	0
PN16RH_k141_1329068	0
PN1DL_k141_36120	0
PN1DL_k141_42960	0
PN1RD_k141_3415963	0
PN3RF_k141_1030374_1	0
PN6RC_k141_2609546	0
PN7RD_k141_1330298	0
PN7RR_k141_12933	0
PN1CG_k141_474360	0
PN8RB_k141_1202647_1	0
PN7RO_k141_1487614	0
J383_NODE_14_1	0
J383_NODE_16_1	0
PN11RF_k141_2022841	0
PN14RF_k141_335703_1	0
PN14RJ_k141_807008	0
PN16RE_k141_269398_1	0
PN1CI_k141_984692	0
PN1RA_k141_957391	0
PN2CG_k141_576572_1	0
PN3LB_k141_1410604	0
PN3LF_k141_614751	0
PN3LH_k141_1352668_1	0
PN3RE_k141_1278199	0
PN5RC_k141_486211_1	0
PN9RJ_k141_1856759	0
PN10RC_k141_1693037_1	0
PN10RC_k141_560546	0
PN10RD_k141_1013668_1	0
PN10RE_k141_629488_1	0
PN10RE_k141_987658	0
PN10RF_k141_755255_1	0
PN10RH_k141_1483874	0
PN10RH_k141_1585627_fragment_1	0
PN10RI_k141_344663	0
PN10RJ_k141_499202	0
PN10RL_k141_524560	0
PN10RN_k141_1710431_1	0
PN10RO_k141_1763211_1	0
PN10RO_k141_673391	0
PN11RF_k141_1552826	0
PN11RF_k141_1993181	0
PN11RJ_k141_517628	0
PN12RD_k141_932727	0
PN12RH_k141_545206	0
PN12RI_k141_1708854	0
PN13RA_k141_1311270_1	0
PN13RB_k141_1806067_1	0
PN13RB_k141_738926	0
PN13RC_k141_820639	0
PN13RE_k141_105139	0
PN13RG_k141_1581218	0
PN13RI_k141_1758542	0
PN13RI_k141_443344	0
PN13RN_k141_1982530	0
PN13RO_k141_1459749	0
PN13RO_k141_196449	0
PN13RP_k141_1741394	0
PN13RQ_k141_1159424_1	0
PN13RT_k141_464142	0
PN14RC_k141_128793	0
PN14RD_k141_454777	0
PN14RD_k141_879207	0
PN14RG_k141_1298588	0
PN14RH_k141_1908981	0
PN14RH_k141_642712_1	0
PN14RI_k141_1283434	0
PN14RI_k141_2041658	0
PN14RK_k141_1320275	0
PN14RM_k141_775510	0
PN14RP_k141_587249_1	0
PN14RR_k141_602733	0
PN15RA_k141_85556	0
PN15RB_k141_1003281_1	0
PN15RB_k141_1595992	0
PN15RB_k141_641555	0
PN15RF_k141_1367904	0
PN15RG_k141_27437	0
PN15RI_k141_293823_1	0
PN15RL_k141_1234755	0
PN15RL_k141_220670	0
PN15RO_k141_92434	0
PN15RP_k141_533195	0
PN16RE_k141_990000	0
PN16RH_k141_1657521	0
PN16RL_k141_161222	0
PN16RO_k141_1958268	0
PN16RS_k141_1095934	0
PN1CD_k141_1053822_1	0
PN1CD_k141_1099664	0
PN1CI_k141_608221	0
PN1CI_k141_70894	0
PN1CK_k141_272646	0
PN1DL_k141_96600	0
PN1GC_k141_168638	0
PN1GJ_k141_177725_1	0
PN1GJ_k141_318960	0
PN1JE_k141_407951	0
PN1LG_k141_335607	0
PN1LH_k141_909936	0
PN1LI_k141_382593_1	0
PN1RA_k141_1889668	0
PN1RA_k141_2848014	0
PN1RA_k141_4283027	0
PN1RA_k141_582298	0
PN1RC_k141_1557673	0
PN1RD_k141_2706055_1	0
PN1RE_k141_1755876	0
PN1RE_k141_1784503	0
PN1RE_k141_831200	0
PN1RG_k141_647134	0
PN1RH_k141_1161934	0
PN1RK_k141_1314311	0
PN1RK_k141_1958885	0
PN1RK_k141_3060371	0
PN1RK_k141_572601	0
PN1RK_k141_587088	0
PN1RK_k141_64337	0
PN1RL_k141_1336719	0
PN1RL_k141_2207877	0
PN1RL_k141_425715	0
PN1RL_k141_913947	0
PN2CE_k141_552863	0
PN2CF_k141_2332264	0
PN2CG_k141_739620	0
PN2DB_k141_114910	0
PN2LG_k141_1590589	0
PN2RA_k141_1736663_1	0
PN2RA_k141_2451779_1	0
PN2RA_k141_2638222	0
PN2RC_k141_1336508	0
PN2RC_k141_2018149	0
PN2RE_k141_1595983	0
PN2RF_k141_2359265	0
PN2RG_k141_1043560	0
PN2RG_k141_1904844	0
PN2RG_k141_564898	0
PN3CA_k141_1133869	0
PN3CB_k141_1416020_1	0
PN3CB_k141_154840	0
PN3CB_k141_2054717_1	0
PN3CB_k141_866380	0
PN3CD_k141_999328	0
PN3CE_k141_666864	0
PN3DG_k141_380507	0
PN3GA_k141_375530	0
PN3GH_k141_117639	0
PN3JF_k141_66291	0
PN3LC_k141_2124755	0
PN3LF_k141_1509612	0
PN3LF_k141_1635399	0
PN3LH_k141_1113952	0
PN3LH_k141_2308243	0
PN3RA_k141_896548	0
PN3RB_k141_1672047	0
PN3RE_k141_143391	0
PN3RF_k141_3046546	0
PN3RF_k141_629377	0
PN3RH_k141_2941320	0
PN4RA_k141_396492	0
PN4RD_k141_1147646	0
PN4RD_k141_358873	0
PN4RE_k141_1960852	0
PN4RG_k141_726215	0
PN5CB_k141_256558	0
PN5CC_k141_539792_1	0
PN5CE_k141_245754	0
PN5CE_k141_69051	0
PN5CF_k141_113078_1	0
PN5CF_k141_143158_1	0
PN5CG_k141_578879_1	0
PN5IB_k141_127480_1	0
PN5IB_k141_206583_1	0
PN5IE_k141_42716	0
PN5JH_k141_578059	0
PN5LA_k141_209472_1	0
PN5LA_k141_230261_1	0
PN5LA_k141_456005_1	0
PN5LB_k141_183229_1	0
PN5LB_k141_451818_1	0
PN5LC_k141_493955_1	0
PN5LC_k141_537137_1	0
PN5LC_k141_729467_1	0
PN5LD_k141_433251_1	0
PN5LE_k141_36017_1	0
PN5LE_k141_447078_1	0
PN5LF_k141_508609	0
PN5LF_k141_735075	0
PN5LG_k141_766208	0
PN5LH_k141_638244	0
PN5RA_k141_1150587	0
PN5RA_k141_269903	0
PN5RA_k141_507113_1	0
PN5RB_k141_411404	0
PN5RC_k141_158223	0
PN5RC_k141_397877_1	0
PN5RD_k141_137332_1	0
PN5RD_k141_694130	0
PN5RD_k141_829080	0
PN5RE_k141_1027479_1	0
PN5RE_k141_451993_1	0
PN5RE_k141_74313_1	0
PN5RH_k141_294842_1	0
PN6RA_k141_1546459	0
PN6RB_k141_1471884	0
PN6RB_k141_261731	0
PN6RC_k141_3067120	0
PN6RD_k141_880333	0
PN6RF_k141_1536372	0
PN6RF_k141_745359	0
PN6RK_k141_219621	0
PN6RM_k141_1240129	0
PN6RS_k141_1623231	0
PN7RC_k141_423568	0
PN7RE_k141_962005	0
PN7RF_k141_2080043	0
PN7RF_k141_323553	0
PN7RH_k141_1712139	0
PN7RI_k141_1040459	0
PN7RI_k141_1156737	0
PN7RK_k141_1072558	0
PN7RK_k141_1546651	0
PN7RK_k141_2020501	0
PN7RK_k141_2130107_1	0
PN7RK_k141_296411	0
PN7RK_k141_392632_1	0
PN7RK_k141_605293	0
PN7RL_k141_1436403	0
PN7RN_k141_1413917	0
PN7RN_k141_1639072_1	0
PN7RO_k141_1695219	0
PN7RR_k141_328853	0
PN7RR_k141_949834	0
PN7RT_k141_1220260	0
PN7RT_k141_777810	0
PN7RV_k141_1237585	0
PN7RV_k141_1317614	0
PN8RD_k141_748387	0
PN8RE_k141_1463268	0
PN8RE_k141_60166_1	0
PN8RG_k141_998350	0
PN8RH_k141_591539	0
PN8RH_k141_837053	0
PN8RJ_k141_223536	0
PN8RL_k141_114684_1	0
PN8RM_k141_966386	0
PN8RP_k141_1375540	0
PN8RP_k141_666612_1	0
PN8RQ_k141_1320087	0
PN8RQ_k141_582375	0
PN8RS_k141_1126991	0
PN9RH_k141_1100788	0
PN9RJ_k141_1835178	0
PN9RJ_k141_554703	0
PN1LK_k141_953654	0
PN10RO_k141_1109360	0
PN1CJ_k141_407308	0
PN1RE_k141_870916	0
PN1IC_k141_97341	0
PN8RS_k141_247181	0
PN6RB_k141_2534711	0
PN1CI_k141_191115	0
PN8RQ_k141_1147860	0
PN3DG_k141_266825	0
PN1RL_k141_2050191	0
PN5LB_k141_758401	0
PN7RJ_k141_2154740	0
PN14RB_k141_209956	0
PN1CL_k141_897982	0
PN16RF_k141_2082190	0
PN6RO_k141_699972	0
PN5RG_k141_674759	0
PN10RN_k141_776673	0
PN1CB_k141_901329	0
PN8RE_k141_1132948	0
PN8RJ_k141_882378	0
PN4RE_k141_139772_1	0
PN14RJ_k141_207255	0
PN9RI_k141_510514_1	0
PN8RI_k141_531024	0
PN1RL_k141_1395883	0
PN13RI_k141_714874	0
PN16RM_k141_784830	0
PN15RA_k141_694094	0
PN13RQ_k141_1660323	0
PN8RM_k141_1573303	0
PN8RL_k141_1072456	0
PN4RE_k141_1702089	0
PN14RC_k141_911092	0
PN2CF_k141_2787936	0
PN5LE_k141_474786_1	0
PN1GJ_k141_164135_1	0
PN16RV_k141_473380_1	0
PN16RR_k141_1166763	0
PN13RI_k141_1678881	0
PN12RC_k141_758599	0
PN5LE_k141_322496_1	0
PN3LD_k141_1367571	0
PN14RJ_k141_193011	0
PN14RM_k141_980843	0
PN5CA_k141_28987	0
PN14RG_k141_2017794	0
PN3RH_k141_1741105	0
PN15RA_k141_564906	0
PN5LG_k141_284679	0
PN5RA_k141_114326_1_fragment_1	0
PN5RG_k141_252753_1	0
PN12RE_k141_1277857	0
PN13RN_k141_1672389	0
PN1RL_k141_1671104_1	0
PN4RE_k141_377301	0
PN5CE_k141_494537	0
PN5IB_k141_216917_1	0
PN7RL_k141_1250907	0
PN7RT_k141_785291_1	0
PN8RO_k141_235746	0
PN5RB_k141_768784	0
PN1RL_k141_798863	0
CH24_NODE_84_1	0
G129_NODE_1_1	0
G129_NODE_3_1	0
G88_NODE_2_1	0
G88_NODE_6_1	0
G88_NODE_7_1	0
G90_NODE_1_1	0
H13_NODE_3_1	0
J105_NODE_29	0
J105_NODE_4_1	0
J1391_NODE_3_1	0
J194_NODE_11_1	0
J276_NODE_2_1	0
J312_NODE_1_1	0
J312_NODE_16	0
J454_NODE_3_1	0
J600_NODE_5_1	0
J600_NODE_8_1	0
J833_NODE_33	0
K273_NODE_1_1	0
PN10RE_k141_1924751	0
PN10RH_k141_772871_1	0
PN10RQ_k141_1195798	0
PN10RQ_k141_454227_1	0
PN10RQ_k141_47061	0
PN10RQ_k141_628589	0
PN10RS_k141_273694	0
PN10RT_k141_985720_1	0
PN11RM_k141_1269486	0
PN11RM_k141_2404099	0
PN12RE_k141_1309945	0
PN12RG_k141_1154268	0
PN13RA_k141_1147507	0
PN13RB_k141_1371149	0
PN13RE_k141_1558108	0
PN13RG_k141_1053230	0
PN13RG_k141_1352988	0
PN13RG_k141_232192	0
PN13RL_k141_573857_1	0
PN14RA_k141_1358492	0
PN14RD_k141_521330	0
PN14RH_k141_1900676	0
PN14RI_k141_136805	0
PN14RP_k141_1086853	0
PN14RS_k141_6666	0
PN14RT_k141_182915_1	0
PN15RA_k141_621690	0
PN15RD_k141_258553_1	0
PN15RE_k141_133343	0
PN15RO_k141_1011060	0
PN16RC_k141_1686468	0
PN16RC_k141_2036724	0
PN16RC_k141_633894	0
PN16RE_k141_451125	0
PN16RG_k141_110272	0
PN16RM_k141_180164	0
PN16RR_k141_327006_1	0
PN16RV_k141_479806	0
PN1CC_k141_317170	0
PN1CH_k141_1246446	0
PN1CH_k141_905039_1	0
PN1CI_k141_685354_1	0
PN1CK_k141_230932	0
PN1CK_k141_948593	0
PN1CL_k141_187020	0
PN1DC_k141_212272	0
PN1DK_k141_68657	0
PN1DK_k141_79567	0
PN1GC_k141_187645	0
PN1GC_k141_270923	0
PN1GD_k141_208688	0
PN1GF_k141_186279	0
PN1GH_k141_164036	0
PN1GI_k141_45972	0
PN1GK_k141_7754_1	0
PN1IA_k141_111032	0
PN1IB_k141_103711	0
PN1ID_k141_12750	0
PN1ID_k141_188106	0
PN1ID_k141_59803	0
PN1IL_k141_23164	0
PN1JC_k141_122241	0
PN1JC_k141_77827	0
PN1JF_k141_54690	0
PN1JI_k141_63893	0
PN1JJ_k141_203621_1	0
PN1JK_k141_35275	0
PN1LA_k141_103110	0
PN1LC_k141_1858040	0
PN1LH_k141_942503	0
PN1LI_k141_88162	0
PN1LI_k141_960611	0
PN1RE_k141_66914	0
PN1RH_k141_17600	0
PN1RH_k141_32243	0
PN1RI_k141_675472	0
PN1RJ_k141_19899	0
PN2GD_k141_362410	0
PN2GD_k141_372182	0
PN2GF_k141_126552	0
PN2GF_k141_338038	0
PN2GF_k141_356150	0
PN2GG_k141_592735	0
PN2GH_k141_81009	0
PN2GI_k141_300380	0
PN2GI_k141_361315	0
PN2GJ_k141_219055	0
PN2GJ_k141_58335	0
PN2GJ_k141_79393	0
PN2IA_k141_16218_1	0
PN2IA_k141_65201_1	0
PN2JC_k141_79250_1	0
PN2JG_k141_27225	0
PN2RA_k141_937249	0
PN2RH_k141_683617_1	0
PN3CA_k141_969242	0
PN3DF_k141_182620	0
PN3DF_k141_24399	0
PN3DG_k141_416451	0
PN3GE_k141_315373	0
PN3JC_k141_11231	0
PN3JD_k141_17208	0
PN3JD_k141_280201	0
PN3JF_k141_1609	0
PN3JG_k141_141639	0
PN3JH_k141_78951	0
PN3RA_k141_1027235	0
PN3RA_k141_2177685	0
PN3RF_k141_2787986	0
PN3RG_k141_2685400	0
PN5CB_k141_265965_1	0
PN5CD_k141_630479_1	0
PN5CH_k141_11675	0
PN5DD_k141_9248	0
PN5DH_k141_60271	0
PN5IA_k141_109847	0
PN5IB_k141_10501	0
PN5IB_k141_20897	0
PN5IB_k141_231969	0
PN5IC_k141_3030	0
PN5IC_k141_35266	0
PN5IH_k141_155859	0
PN5IH_k141_197866	0
PN5JG_k141_59641	0
PN6RN_k141_494303	0
PN7RB_k141_625379_1	0
PN7RD_k141_288373_1	0
PN7RF_k141_937712_1	0
PN7RJ_k141_207521	0
PN7RL_k141_532947	0
PN7RL_k141_965875	0
PN7RR_k141_1445726	0
PN7RS_k141_1109796	0
PN7RT_k141_719924	0
PN8RD_k141_1483874	0
PN8RD_k141_978972	0
PN8RH_k141_758184	0
PN8RJ_k141_800181	0
PN8RM_k141_922120	0
PN8RN_k141_160007	0
PN8RN_k141_700074	0
PN8RP_k141_1364666	0
PN8RQ_k141_1358735_1_fragment_1	0
PN8RS_k141_655072	0
PN9RC_k141_1751176	0
PN9RD_k141_592138	0
PN9RL_k141_936036	0
R35_NODE_1_1	0
R74_NODE_2_1	0
R74_NODE_3_1	0
PN4RD_k141_158241	0
PN5RC_k141_279889	0
PN5IE_k141_87228	0
PN1CJ_k141_1343270	0
PN2RA_k141_1892781	0
PN13RA_k141_504537_1	0
PN5CF_k141_62004_1	0
PN10RC_k141_1919999	0
PN7RD_k141_1303105	0
PN2CA_k141_111184	0
PN1RC_k141_521083	0
PN13RH_k141_1653745	0
PN1CI_k141_62610	0
PN14RJ_k141_1243262	0
PN15RB_k141_15638_1	0
PN15RB_k141_221082	0
PN15RL_k141_449919_1	0
PN1GC_k141_155309	0
PN1GC_k141_242787	0
PN1GC_k141_56394	0
PN1GF_k141_82897	0
PN1GJ_k141_363217	0
PN1GJ_k141_83949	0
PN1GK_k141_83376	0
PN1JH_k141_138913	0
PN1JH_k141_85541	0
PN2GC_k141_357361	0
PN2GJ_k141_43713	0
PN2GJ_k141_82200_1	0
PN3DG_k141_32826	0
PN3GB_k141_20042	0
PN3GE_k141_711046	0
PN3JC_k141_21847_1	0
PN3JD_k141_119053_1	0
PN3RE_k141_84184	0
PN5GA_k141_434149_1	0
PN5GC_k141_81590	0
